pmcid,first_author,title,source,year,abstract,section_choices,question,answer
9801587,Mohammadnezhad G,Budget impact analysis of breast cancer medications: a systematic review,J Pharm Policy Pract,2022.0,"- BACKGROUND: Breast cancer (BC) is the most common cancer globally among women, with 2,261,419 new cases in 2020; systemic treatment may be neo-adjuvant, adjuvant, or both. BC subtype guides the standard systemic therapy administered, which consists of endocrine therapy for all HR + tumors, trastuzumab-based HER2-directed antibody therapy plus chemotherapy for all HER2 + tumors (with endocrine therapy given in addition, if concurrent HR positivity), and chemotherapy alone for the triple-negative subtype. This study aimed to identify, evaluate, and systematically review all budget impact analyses (BIAs) of BC medications worldwide. METHODS: PubMed, Scopus, and Web of Science Core Collection databases were thoroughly searched up to 26th March 2022 to identify original published studies which evaluate BIA of BC medications. ISPOR Task Force guidelines were used to assess the quality of included studies. This study was conducted and reported following the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guidelines. RESULTS: In total, 17 BIAs were included in the study. About half of the studies were conducted in Europe. The results of the BIAs showed that most of the included BIAs are conducted from the payer's perspective; they have different methodological frameworks for recommended chemotherapy, targeted therapy, and immunotherapy agents to treat BC. For the same medications, the results of budgetary effects are not consistent in diverse countries. Nine out of the 17 studies were focused on trastuzumab, in which the biosimilar form reduced costs, but the brand form increased costs, especially in a 52-week treatment period. CONCLUSION: Researchers should conduct the budget impact analysis of high-value medications such as anti-tumor drugs more objectively, and the accuracy of parameters needs to be more strictly guaranteed. Furthermore, it is worthy of declaring that the budgetary impact of the same drug is not always consistent over time, so the researchers should measure access to medication in the long run.",Competing interests; Quality assessment; Acknowledgements; Methodology of included studies; Data extraction,"Which section does this sentence belong to: ""According to the ISPOR Task Force guidelines, a characteristics table was developed to mention the main items of the studies, including the first author’s name, population size, population features, clinical data, publication year, intervention(s), comparator(s), budget holder’s perspective, time horizon, discounting, market share per year, cost calculations, sensitivity analysis. Then, the findings of all included articles on different aspects of BIA studies, such as treatment strategy, included cost, market share, and budget impact value, were extracted, summarized, classified, and interpreted.""",Data extraction
9801587,Mohammadnezhad G,Budget impact analysis of breast cancer medications: a systematic review,J Pharm Policy Pract,2022.0,"- BACKGROUND: Breast cancer (BC) is the most common cancer globally among women, with 2,261,419 new cases in 2020; systemic treatment may be neo-adjuvant, adjuvant, or both. BC subtype guides the standard systemic therapy administered, which consists of endocrine therapy for all HR + tumors, trastuzumab-based HER2-directed antibody therapy plus chemotherapy for all HER2 + tumors (with endocrine therapy given in addition, if concurrent HR positivity), and chemotherapy alone for the triple-negative subtype. This study aimed to identify, evaluate, and systematically review all budget impact analyses (BIAs) of BC medications worldwide. METHODS: PubMed, Scopus, and Web of Science Core Collection databases were thoroughly searched up to 26th March 2022 to identify original published studies which evaluate BIA of BC medications. ISPOR Task Force guidelines were used to assess the quality of included studies. This study was conducted and reported following the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guidelines. RESULTS: In total, 17 BIAs were included in the study. About half of the studies were conducted in Europe. The results of the BIAs showed that most of the included BIAs are conducted from the payer's perspective; they have different methodological frameworks for recommended chemotherapy, targeted therapy, and immunotherapy agents to treat BC. For the same medications, the results of budgetary effects are not consistent in diverse countries. Nine out of the 17 studies were focused on trastuzumab, in which the biosimilar form reduced costs, but the brand form increased costs, especially in a 52-week treatment period. CONCLUSION: Researchers should conduct the budget impact analysis of high-value medications such as anti-tumor drugs more objectively, and the accuracy of parameters needs to be more strictly guaranteed. Furthermore, it is worthy of declaring that the budgetary impact of the same drug is not always consistent over time, so the researchers should measure access to medication in the long run.",Abbreviations; Discussion; Materials and methods; Data extraction; Article selection,"Which section does this sentence belong to: ""Cost-effectiveness analysis""",Abbreviations
9801587,Mohammadnezhad G,Budget impact analysis of breast cancer medications: a systematic review,J Pharm Policy Pract,2022.0,"- BACKGROUND: Breast cancer (BC) is the most common cancer globally among women, with 2,261,419 new cases in 2020; systemic treatment may be neo-adjuvant, adjuvant, or both. BC subtype guides the standard systemic therapy administered, which consists of endocrine therapy for all HR + tumors, trastuzumab-based HER2-directed antibody therapy plus chemotherapy for all HER2 + tumors (with endocrine therapy given in addition, if concurrent HR positivity), and chemotherapy alone for the triple-negative subtype. This study aimed to identify, evaluate, and systematically review all budget impact analyses (BIAs) of BC medications worldwide. METHODS: PubMed, Scopus, and Web of Science Core Collection databases were thoroughly searched up to 26th March 2022 to identify original published studies which evaluate BIA of BC medications. ISPOR Task Force guidelines were used to assess the quality of included studies. This study was conducted and reported following the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guidelines. RESULTS: In total, 17 BIAs were included in the study. About half of the studies were conducted in Europe. The results of the BIAs showed that most of the included BIAs are conducted from the payer's perspective; they have different methodological frameworks for recommended chemotherapy, targeted therapy, and immunotherapy agents to treat BC. For the same medications, the results of budgetary effects are not consistent in diverse countries. Nine out of the 17 studies were focused on trastuzumab, in which the biosimilar form reduced costs, but the brand form increased costs, especially in a 52-week treatment period. CONCLUSION: Researchers should conduct the budget impact analysis of high-value medications such as anti-tumor drugs more objectively, and the accuracy of parameters needs to be more strictly guaranteed. Furthermore, it is worthy of declaring that the budgetary impact of the same drug is not always consistent over time, so the researchers should measure access to medication in the long run.",Consent for publication; Results; Quality assessment; Keywords; Conclusion,"Which section does this sentence belong to: ""The compliance and quality level of the included studies to the ISPOR Task Force guidelines was assessed and rechecked by another author [""",Quality assessment
9801587,Mohammadnezhad G,Budget impact analysis of breast cancer medications: a systematic review,J Pharm Policy Pract,2022.0,"- BACKGROUND: Breast cancer (BC) is the most common cancer globally among women, with 2,261,419 new cases in 2020; systemic treatment may be neo-adjuvant, adjuvant, or both. BC subtype guides the standard systemic therapy administered, which consists of endocrine therapy for all HR + tumors, trastuzumab-based HER2-directed antibody therapy plus chemotherapy for all HER2 + tumors (with endocrine therapy given in addition, if concurrent HR positivity), and chemotherapy alone for the triple-negative subtype. This study aimed to identify, evaluate, and systematically review all budget impact analyses (BIAs) of BC medications worldwide. METHODS: PubMed, Scopus, and Web of Science Core Collection databases were thoroughly searched up to 26th March 2022 to identify original published studies which evaluate BIA of BC medications. ISPOR Task Force guidelines were used to assess the quality of included studies. This study was conducted and reported following the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guidelines. RESULTS: In total, 17 BIAs were included in the study. About half of the studies were conducted in Europe. The results of the BIAs showed that most of the included BIAs are conducted from the payer's perspective; they have different methodological frameworks for recommended chemotherapy, targeted therapy, and immunotherapy agents to treat BC. For the same medications, the results of budgetary effects are not consistent in diverse countries. Nine out of the 17 studies were focused on trastuzumab, in which the biosimilar form reduced costs, but the brand form increased costs, especially in a 52-week treatment period. CONCLUSION: Researchers should conduct the budget impact analysis of high-value medications such as anti-tumor drugs more objectively, and the accuracy of parameters needs to be more strictly guaranteed. Furthermore, it is worthy of declaring that the budgetary impact of the same drug is not always consistent over time, so the researchers should measure access to medication in the long run.",Consent for publication; Methodology of included studies; Study overview; Author contributions; Declarations,"Which section does this sentence belong to: ""In nine studies, trastuzumab was studied as one of the budget holder arms of the BIA. In these studies, the use or non-use [""",Methodology of included studies
9801587,Mohammadnezhad G,Budget impact analysis of breast cancer medications: a systematic review,J Pharm Policy Pract,2022.0,"- BACKGROUND: Breast cancer (BC) is the most common cancer globally among women, with 2,261,419 new cases in 2020; systemic treatment may be neo-adjuvant, adjuvant, or both. BC subtype guides the standard systemic therapy administered, which consists of endocrine therapy for all HR + tumors, trastuzumab-based HER2-directed antibody therapy plus chemotherapy for all HER2 + tumors (with endocrine therapy given in addition, if concurrent HR positivity), and chemotherapy alone for the triple-negative subtype. This study aimed to identify, evaluate, and systematically review all budget impact analyses (BIAs) of BC medications worldwide. METHODS: PubMed, Scopus, and Web of Science Core Collection databases were thoroughly searched up to 26th March 2022 to identify original published studies which evaluate BIA of BC medications. ISPOR Task Force guidelines were used to assess the quality of included studies. This study was conducted and reported following the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guidelines. RESULTS: In total, 17 BIAs were included in the study. About half of the studies were conducted in Europe. The results of the BIAs showed that most of the included BIAs are conducted from the payer's perspective; they have different methodological frameworks for recommended chemotherapy, targeted therapy, and immunotherapy agents to treat BC. For the same medications, the results of budgetary effects are not consistent in diverse countries. Nine out of the 17 studies were focused on trastuzumab, in which the biosimilar form reduced costs, but the brand form increased costs, especially in a 52-week treatment period. CONCLUSION: Researchers should conduct the budget impact analysis of high-value medications such as anti-tumor drugs more objectively, and the accuracy of parameters needs to be more strictly guaranteed. Furthermore, it is worthy of declaring that the budgetary impact of the same drug is not always consistent over time, so the researchers should measure access to medication in the long run.",Consent for publication; Background; Conclusion; Abbreviations; Acknowledgements,"Which section does this sentence belong to: ""Breast cancer (BC) is the most incident cancer globally among women, with 2,261,419 new cases in 2020; its incidence and prevalence worldwide are increasing, and it is the fifth leading cause of death due to cancer in women [""",Background
9801587,Mohammadnezhad G,Budget impact analysis of breast cancer medications: a systematic review,J Pharm Policy Pract,2022.0,"- BACKGROUND: Breast cancer (BC) is the most common cancer globally among women, with 2,261,419 new cases in 2020; systemic treatment may be neo-adjuvant, adjuvant, or both. BC subtype guides the standard systemic therapy administered, which consists of endocrine therapy for all HR + tumors, trastuzumab-based HER2-directed antibody therapy plus chemotherapy for all HER2 + tumors (with endocrine therapy given in addition, if concurrent HR positivity), and chemotherapy alone for the triple-negative subtype. This study aimed to identify, evaluate, and systematically review all budget impact analyses (BIAs) of BC medications worldwide. METHODS: PubMed, Scopus, and Web of Science Core Collection databases were thoroughly searched up to 26th March 2022 to identify original published studies which evaluate BIA of BC medications. ISPOR Task Force guidelines were used to assess the quality of included studies. This study was conducted and reported following the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guidelines. RESULTS: In total, 17 BIAs were included in the study. About half of the studies were conducted in Europe. The results of the BIAs showed that most of the included BIAs are conducted from the payer's perspective; they have different methodological frameworks for recommended chemotherapy, targeted therapy, and immunotherapy agents to treat BC. For the same medications, the results of budgetary effects are not consistent in diverse countries. Nine out of the 17 studies were focused on trastuzumab, in which the biosimilar form reduced costs, but the brand form increased costs, especially in a 52-week treatment period. CONCLUSION: Researchers should conduct the budget impact analysis of high-value medications such as anti-tumor drugs more objectively, and the accuracy of parameters needs to be more strictly guaranteed. Furthermore, it is worthy of declaring that the budgetary impact of the same drug is not always consistent over time, so the researchers should measure access to medication in the long run.",Article selection; Author contributions; Methodology of included studies; Study overview; Discussion,"Which section does this sentence belong to: ""treatment option""",Methodology of included studies
11071237,Alsaif M,Budget impact analysis of continuous glucose monitoring in individuals with type 2 diabetes on insulin treatment in England,Health Econ Rev,2024.0,"- INTRODUCTION: In 2022, updated guidance from NICE expanded the options for self-monitoring of blood glucose for patients with type 2 diabetes (T2DM), to include continuous glucose monitoring (CGM). In this budget impact analysis, the cost impact of CGM was compared with traditional self-monitoring of blood glucose (SMBG) in adults with T2DM over 1 year from the commissioner perspective in England. RESEARCH DESIGN AND METHODS: The NICE-eligible T2DM cohort was split into 4 subgroups to enable nuanced costing by insulin administration frequency: basal human insulin, premixed insulin, basal-bolus insulin and bolus insulin. The model's cost components comprised mild and severe hypoglycaemia (SH), diabetic ketoacidosis (DKA), consumables and healthcare resource utilisation in primary and secondary care. RESULTS: The introduction of CGM is estimated to be cost additive by approximately £4.6 million in the basecase, driven by increased spending on the CGM device. Overall, healthcare activity was reduced by approximately 20,000 attendances, due to fewer SH and DKA episodes in the CGM arm. General Practitioner (GP) practice-based activity is expected to drop after the first year as patients requiring CGM training is reduced. The budget impact could be neutralised if the CGM sensor was discounted by 13.2% (£29.76 to £25.83). CONCLUSIONS: CGM may result in increased spending in the NICE-eligible T2DM cohort but is expected to reduce demand on secondary care services and GP time. These findings may be of interest to local decision-makers who wish to resolve the COVID-19 backlog with transformational investment in primary care to reduce secondary care activity.",Funding; Discussion; Basecase cost outcomes; Basecase activity outcomes; Keywords,"Which section does this sentence belong to: """"",Basecase cost outcomes
11071237,Alsaif M,Budget impact analysis of continuous glucose monitoring in individuals with type 2 diabetes on insulin treatment in England,Health Econ Rev,2024.0,"- INTRODUCTION: In 2022, updated guidance from NICE expanded the options for self-monitoring of blood glucose for patients with type 2 diabetes (T2DM), to include continuous glucose monitoring (CGM). In this budget impact analysis, the cost impact of CGM was compared with traditional self-monitoring of blood glucose (SMBG) in adults with T2DM over 1 year from the commissioner perspective in England. RESEARCH DESIGN AND METHODS: The NICE-eligible T2DM cohort was split into 4 subgroups to enable nuanced costing by insulin administration frequency: basal human insulin, premixed insulin, basal-bolus insulin and bolus insulin. The model's cost components comprised mild and severe hypoglycaemia (SH), diabetic ketoacidosis (DKA), consumables and healthcare resource utilisation in primary and secondary care. RESULTS: The introduction of CGM is estimated to be cost additive by approximately £4.6 million in the basecase, driven by increased spending on the CGM device. Overall, healthcare activity was reduced by approximately 20,000 attendances, due to fewer SH and DKA episodes in the CGM arm. General Practitioner (GP) practice-based activity is expected to drop after the first year as patients requiring CGM training is reduced. The budget impact could be neutralised if the CGM sensor was discounted by 13.2% (£29.76 to £25.83). CONCLUSIONS: CGM may result in increased spending in the NICE-eligible T2DM cohort but is expected to reduce demand on secondary care services and GP time. These findings may be of interest to local decision-makers who wish to resolve the COVID-19 backlog with transformational investment in primary care to reduce secondary care activity.",Consent for publication; Mild hypoglycaemia; Abbreviations; Background; Ethics approval and consent to participate,"Which section does this sentence belong to: ""NICE CGM reimbursement criteria for “adults (aged 18 years or over) with type 2 diabetes on multiple daily insulin injections” include but are not limited to recurrent hypoglycaemia or severe hypoglycaemia, impaired hypoglycaemia awareness, or if ≥ 8 self-measurements are required each day [""",Background
11071237,Alsaif M,Budget impact analysis of continuous glucose monitoring in individuals with type 2 diabetes on insulin treatment in England,Health Econ Rev,2024.0,"- INTRODUCTION: In 2022, updated guidance from NICE expanded the options for self-monitoring of blood glucose for patients with type 2 diabetes (T2DM), to include continuous glucose monitoring (CGM). In this budget impact analysis, the cost impact of CGM was compared with traditional self-monitoring of blood glucose (SMBG) in adults with T2DM over 1 year from the commissioner perspective in England. RESEARCH DESIGN AND METHODS: The NICE-eligible T2DM cohort was split into 4 subgroups to enable nuanced costing by insulin administration frequency: basal human insulin, premixed insulin, basal-bolus insulin and bolus insulin. The model's cost components comprised mild and severe hypoglycaemia (SH), diabetic ketoacidosis (DKA), consumables and healthcare resource utilisation in primary and secondary care. RESULTS: The introduction of CGM is estimated to be cost additive by approximately £4.6 million in the basecase, driven by increased spending on the CGM device. Overall, healthcare activity was reduced by approximately 20,000 attendances, due to fewer SH and DKA episodes in the CGM arm. General Practitioner (GP) practice-based activity is expected to drop after the first year as patients requiring CGM training is reduced. The budget impact could be neutralised if the CGM sensor was discounted by 13.2% (£29.76 to £25.83). CONCLUSIONS: CGM may result in increased spending in the NICE-eligible T2DM cohort but is expected to reduce demand on secondary care services and GP time. These findings may be of interest to local decision-makers who wish to resolve the COVID-19 backlog with transformational investment in primary care to reduce secondary care activity.",Background; Ethics approval and consent to participate; Basecase activity outcomes; Competing interests; Abbreviations,"Which section does this sentence belong to: ""Self-monitoring of blood glucose""",Abbreviations
11071237,Alsaif M,Budget impact analysis of continuous glucose monitoring in individuals with type 2 diabetes on insulin treatment in England,Health Econ Rev,2024.0,"- INTRODUCTION: In 2022, updated guidance from NICE expanded the options for self-monitoring of blood glucose for patients with type 2 diabetes (T2DM), to include continuous glucose monitoring (CGM). In this budget impact analysis, the cost impact of CGM was compared with traditional self-monitoring of blood glucose (SMBG) in adults with T2DM over 1 year from the commissioner perspective in England. RESEARCH DESIGN AND METHODS: The NICE-eligible T2DM cohort was split into 4 subgroups to enable nuanced costing by insulin administration frequency: basal human insulin, premixed insulin, basal-bolus insulin and bolus insulin. The model's cost components comprised mild and severe hypoglycaemia (SH), diabetic ketoacidosis (DKA), consumables and healthcare resource utilisation in primary and secondary care. RESULTS: The introduction of CGM is estimated to be cost additive by approximately £4.6 million in the basecase, driven by increased spending on the CGM device. Overall, healthcare activity was reduced by approximately 20,000 attendances, due to fewer SH and DKA episodes in the CGM arm. General Practitioner (GP) practice-based activity is expected to drop after the first year as patients requiring CGM training is reduced. The budget impact could be neutralised if the CGM sensor was discounted by 13.2% (£29.76 to £25.83). CONCLUSIONS: CGM may result in increased spending in the NICE-eligible T2DM cohort but is expected to reduce demand on secondary care services and GP time. These findings may be of interest to local decision-makers who wish to resolve the COVID-19 backlog with transformational investment in primary care to reduce secondary care activity.",Abbreviations; Scenario analysis; Mild hypoglycaemia; Declarations; General practitioner (GP) costs,"Which section does this sentence belong to: ""Per patient per year""",Abbreviations
11071237,Alsaif M,Budget impact analysis of continuous glucose monitoring in individuals with type 2 diabetes on insulin treatment in England,Health Econ Rev,2024.0,"- INTRODUCTION: In 2022, updated guidance from NICE expanded the options for self-monitoring of blood glucose for patients with type 2 diabetes (T2DM), to include continuous glucose monitoring (CGM). In this budget impact analysis, the cost impact of CGM was compared with traditional self-monitoring of blood glucose (SMBG) in adults with T2DM over 1 year from the commissioner perspective in England. RESEARCH DESIGN AND METHODS: The NICE-eligible T2DM cohort was split into 4 subgroups to enable nuanced costing by insulin administration frequency: basal human insulin, premixed insulin, basal-bolus insulin and bolus insulin. The model's cost components comprised mild and severe hypoglycaemia (SH), diabetic ketoacidosis (DKA), consumables and healthcare resource utilisation in primary and secondary care. RESULTS: The introduction of CGM is estimated to be cost additive by approximately £4.6 million in the basecase, driven by increased spending on the CGM device. Overall, healthcare activity was reduced by approximately 20,000 attendances, due to fewer SH and DKA episodes in the CGM arm. General Practitioner (GP) practice-based activity is expected to drop after the first year as patients requiring CGM training is reduced. The budget impact could be neutralised if the CGM sensor was discounted by 13.2% (£29.76 to £25.83). CONCLUSIONS: CGM may result in increased spending in the NICE-eligible T2DM cohort but is expected to reduce demand on secondary care services and GP time. These findings may be of interest to local decision-makers who wish to resolve the COVID-19 backlog with transformational investment in primary care to reduce secondary care activity.",General practitioner (GP) costs; Electronic supplementary material; Diabetic ketoacidosis (DKA); Acknowledgements; Mild hypoglycaemia,"Which section does this sentence belong to: ""Below is the link to the electronic supplementary material.""",Electronic supplementary material
11071237,Alsaif M,Budget impact analysis of continuous glucose monitoring in individuals with type 2 diabetes on insulin treatment in England,Health Econ Rev,2024.0,"- INTRODUCTION: In 2022, updated guidance from NICE expanded the options for self-monitoring of blood glucose for patients with type 2 diabetes (T2DM), to include continuous glucose monitoring (CGM). In this budget impact analysis, the cost impact of CGM was compared with traditional self-monitoring of blood glucose (SMBG) in adults with T2DM over 1 year from the commissioner perspective in England. RESEARCH DESIGN AND METHODS: The NICE-eligible T2DM cohort was split into 4 subgroups to enable nuanced costing by insulin administration frequency: basal human insulin, premixed insulin, basal-bolus insulin and bolus insulin. The model's cost components comprised mild and severe hypoglycaemia (SH), diabetic ketoacidosis (DKA), consumables and healthcare resource utilisation in primary and secondary care. RESULTS: The introduction of CGM is estimated to be cost additive by approximately £4.6 million in the basecase, driven by increased spending on the CGM device. Overall, healthcare activity was reduced by approximately 20,000 attendances, due to fewer SH and DKA episodes in the CGM arm. General Practitioner (GP) practice-based activity is expected to drop after the first year as patients requiring CGM training is reduced. The budget impact could be neutralised if the CGM sensor was discounted by 13.2% (£29.76 to £25.83). CONCLUSIONS: CGM may result in increased spending in the NICE-eligible T2DM cohort but is expected to reduce demand on secondary care services and GP time. These findings may be of interest to local decision-makers who wish to resolve the COVID-19 backlog with transformational investment in primary care to reduce secondary care activity.",Consumables; Scenario analysis; Methods; Basecase activity outcomes; Background,"Which section does this sentence belong to: ""Within the model, 8.6% of CGM patients discontinued use, based on the results of the 12 month extension to the pivotal study for CGM, which showed that 12 of 139 patients discontinued their use of CGM due to adverse events; ‘other’ reasons, physician decision or withdrawal from the study [""",Methods
11071237,Alsaif M,Budget impact analysis of continuous glucose monitoring in individuals with type 2 diabetes on insulin treatment in England,Health Econ Rev,2024.0,"- INTRODUCTION: In 2022, updated guidance from NICE expanded the options for self-monitoring of blood glucose for patients with type 2 diabetes (T2DM), to include continuous glucose monitoring (CGM). In this budget impact analysis, the cost impact of CGM was compared with traditional self-monitoring of blood glucose (SMBG) in adults with T2DM over 1 year from the commissioner perspective in England. RESEARCH DESIGN AND METHODS: The NICE-eligible T2DM cohort was split into 4 subgroups to enable nuanced costing by insulin administration frequency: basal human insulin, premixed insulin, basal-bolus insulin and bolus insulin. The model's cost components comprised mild and severe hypoglycaemia (SH), diabetic ketoacidosis (DKA), consumables and healthcare resource utilisation in primary and secondary care. RESULTS: The introduction of CGM is estimated to be cost additive by approximately £4.6 million in the basecase, driven by increased spending on the CGM device. Overall, healthcare activity was reduced by approximately 20,000 attendances, due to fewer SH and DKA episodes in the CGM arm. General Practitioner (GP) practice-based activity is expected to drop after the first year as patients requiring CGM training is reduced. The budget impact could be neutralised if the CGM sensor was discounted by 13.2% (£29.76 to £25.83). CONCLUSIONS: CGM may result in increased spending in the NICE-eligible T2DM cohort but is expected to reduce demand on secondary care services and GP time. These findings may be of interest to local decision-makers who wish to resolve the COVID-19 backlog with transformational investment in primary care to reduce secondary care activity.",Mild hypoglycaemia; Scenario analysis; Severe hypoglycaemia (SH); Acknowledgements; Ethics approval and consent to participate,"Which section does this sentence belong to: ""The work was completed in partial fulfilment of an MSc in Applied Health Economics from the University of South Wales.""",Acknowledgements
11071237,Alsaif M,Budget impact analysis of continuous glucose monitoring in individuals with type 2 diabetes on insulin treatment in England,Health Econ Rev,2024.0,"- INTRODUCTION: In 2022, updated guidance from NICE expanded the options for self-monitoring of blood glucose for patients with type 2 diabetes (T2DM), to include continuous glucose monitoring (CGM). In this budget impact analysis, the cost impact of CGM was compared with traditional self-monitoring of blood glucose (SMBG) in adults with T2DM over 1 year from the commissioner perspective in England. RESEARCH DESIGN AND METHODS: The NICE-eligible T2DM cohort was split into 4 subgroups to enable nuanced costing by insulin administration frequency: basal human insulin, premixed insulin, basal-bolus insulin and bolus insulin. The model's cost components comprised mild and severe hypoglycaemia (SH), diabetic ketoacidosis (DKA), consumables and healthcare resource utilisation in primary and secondary care. RESULTS: The introduction of CGM is estimated to be cost additive by approximately £4.6 million in the basecase, driven by increased spending on the CGM device. Overall, healthcare activity was reduced by approximately 20,000 attendances, due to fewer SH and DKA episodes in the CGM arm. General Practitioner (GP) practice-based activity is expected to drop after the first year as patients requiring CGM training is reduced. The budget impact could be neutralised if the CGM sensor was discounted by 13.2% (£29.76 to £25.83). CONCLUSIONS: CGM may result in increased spending in the NICE-eligible T2DM cohort but is expected to reduce demand on secondary care services and GP time. These findings may be of interest to local decision-makers who wish to resolve the COVID-19 backlog with transformational investment in primary care to reduce secondary care activity.",Discussion; Abbreviations; Diabetic ketoacidosis (DKA); Conclusions; Basecase activity outcomes,"Which section does this sentence belong to: ""The DKA treatment pathway is likely to be similar to the SH treatment pathway. However, DKA is not as closely studied as hypoglycaemia, likely due to its lower incidence rate (e.g., SH in patients using basal-bolus insulin is 1.3 PPPY [""",Discussion
11071237,Alsaif M,Budget impact analysis of continuous glucose monitoring in individuals with type 2 diabetes on insulin treatment in England,Health Econ Rev,2024.0,"- INTRODUCTION: In 2022, updated guidance from NICE expanded the options for self-monitoring of blood glucose for patients with type 2 diabetes (T2DM), to include continuous glucose monitoring (CGM). In this budget impact analysis, the cost impact of CGM was compared with traditional self-monitoring of blood glucose (SMBG) in adults with T2DM over 1 year from the commissioner perspective in England. RESEARCH DESIGN AND METHODS: The NICE-eligible T2DM cohort was split into 4 subgroups to enable nuanced costing by insulin administration frequency: basal human insulin, premixed insulin, basal-bolus insulin and bolus insulin. The model's cost components comprised mild and severe hypoglycaemia (SH), diabetic ketoacidosis (DKA), consumables and healthcare resource utilisation in primary and secondary care. RESULTS: The introduction of CGM is estimated to be cost additive by approximately £4.6 million in the basecase, driven by increased spending on the CGM device. Overall, healthcare activity was reduced by approximately 20,000 attendances, due to fewer SH and DKA episodes in the CGM arm. General Practitioner (GP) practice-based activity is expected to drop after the first year as patients requiring CGM training is reduced. The budget impact could be neutralised if the CGM sensor was discounted by 13.2% (£29.76 to £25.83). CONCLUSIONS: CGM may result in increased spending in the NICE-eligible T2DM cohort but is expected to reduce demand on secondary care services and GP time. These findings may be of interest to local decision-makers who wish to resolve the COVID-19 backlog with transformational investment in primary care to reduce secondary care activity.",Drivers of cost outcomes in the basecase scenario; Abbreviations; Funding; General practitioner (GP) costs; Basecase cost outcomes,"Which section does this sentence belong to: ""A GP appointment was costed at £41 [""",General practitioner (GP) costs
11071237,Alsaif M,Budget impact analysis of continuous glucose monitoring in individuals with type 2 diabetes on insulin treatment in England,Health Econ Rev,2024.0,"- INTRODUCTION: In 2022, updated guidance from NICE expanded the options for self-monitoring of blood glucose for patients with type 2 diabetes (T2DM), to include continuous glucose monitoring (CGM). In this budget impact analysis, the cost impact of CGM was compared with traditional self-monitoring of blood glucose (SMBG) in adults with T2DM over 1 year from the commissioner perspective in England. RESEARCH DESIGN AND METHODS: The NICE-eligible T2DM cohort was split into 4 subgroups to enable nuanced costing by insulin administration frequency: basal human insulin, premixed insulin, basal-bolus insulin and bolus insulin. The model's cost components comprised mild and severe hypoglycaemia (SH), diabetic ketoacidosis (DKA), consumables and healthcare resource utilisation in primary and secondary care. RESULTS: The introduction of CGM is estimated to be cost additive by approximately £4.6 million in the basecase, driven by increased spending on the CGM device. Overall, healthcare activity was reduced by approximately 20,000 attendances, due to fewer SH and DKA episodes in the CGM arm. General Practitioner (GP) practice-based activity is expected to drop after the first year as patients requiring CGM training is reduced. The budget impact could be neutralised if the CGM sensor was discounted by 13.2% (£29.76 to £25.83). CONCLUSIONS: CGM may result in increased spending in the NICE-eligible T2DM cohort but is expected to reduce demand on secondary care services and GP time. These findings may be of interest to local decision-makers who wish to resolve the COVID-19 backlog with transformational investment in primary care to reduce secondary care activity.",Scenario analysis; Basecase activity outcomes; Declarations; Modelled population; Drivers of cost outcomes in the basecase scenario,"Which section does this sentence belong to: ""Scenarios tested in the BIA""",Scenario analysis
